Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z
-0.958,0.019,4.942,348.099,38.505,1.352
-0.908,0.021,4.957,348.987,37.915,1.232
-0.892,0.022,4.961,349.285,37.271,1.132
-0.85,0.02,4.969,349.695,34.968,0.734
-0.832,0.019,4.972,349.607,33.501,0.376
-0.815,0.018,4.974,349.497,32.357,0.018
-0.768,0.011,4.976,349.588,28.739,0.18
-0.759,0.01,4.975,349.657,28.132,0.278
-0.729,0.008,4.973,349.634,25.828,0.613
-0.689,0.005,4.966,348.879,22.303,1.053
-0.669,0.003,4.963,348.324,20.246,1.245
-0.618,0.008,4.95,350.847,14.302,1.531
-0.596,0.012,4.947,349.938,12.156,1.787
-0.556,0.017,4.941,347.409,9.392,1.763
-0.536,0.017,4.937,346.697,8.322,2.063
-0.497,0.018,4.931,346.383,6.789,1.176
-0.459,0.02,4.928,344.94,7.243,359.486
-0.432,0.02,4.926,343.413,8.633,358.924
-0.404,0.019,4.926,342.395,9.417,358.659
-0.36,0.017,4.932,339.31,11.208,358.572
-0.351,0.016,4.933,339.092,11.313,358.714
-0.333,0.015,4.936,338.935,12.021,358.794
-0.314,0.014,4.94,338.257,12.837,359.004
-0.269,0.012,4.951,337.669,14.867,359.147
-0.228,0.011,4.961,338.422,16.86,359.827
-0.207,0.01,4.967,337.937,18.62,359.752
-0.197,0.011,4.971,338.886,19.898,359.909
-0.154,0.014,4.982,340.209,24.095,359.65
-0.101,0.02,4.995,340.915,30.127,359.038
-0.068,0.023,5.002,341.792,33.974,358.785
-0.047,0.025,5.006,342.063,36.449,358.201
-0.006,0.028,5.007,348.351,40.442,357.614
0.042,0.025,5.01,346.56,46.363,357.037
0.064,0.021,5.01,347.202,50.082,356.939
0.109,0.014,5.01,347.529,56.343,356.812
0.143,0.009,5.009,349.069,59.405,357.583
0.191,0.005,5.006,349.149,63.892,358.505
0.214,0.004,5.005,349.673,66.293,359.124
0.258,0.008,5.003,351.613,72.663,359.84
0.268,0.01,5.003,351.519,74.154,0.094
0.333,0.015,5.005,348.976,83.896,2.326
0.354,0.014,5.006,348.528,86.96,3.277
0.354,0.014,5.006,348.528,86.96,3.277
0.404,0.014,5.014,349.617,94.713,4.154
0.456,0.01,5.026,350.142,102.29,5.386
0.488,0.007,5.036,350.151,107.069,6.253
0.509,0.003,5.044,350.096,110.296,6.643
0.579,-0.009,5.07,350.66,120.064,7.352
0.627,-0.011,5.09,349.903,124.982,7.408
0.639,-0.011,5.095,350.861,126.294,7.117
0.675,-0.004,5.109,353.465,130.132,7.122
0.722,0.009,5.121,353.849,133.984,6.947
0.77,0.015,5.129,352.57,137.002,6.431
0.793,0.012,5.129,351.631,139.408,6.06
0.813,0.01,5.13,352.797,142.022,5.831
0.865,0.01,5.125,354.278,147.928,6.212
0.897,0.007,5.117,353.789,151.245,5.761
0.918,0.004,5.111,353.514,153.463,5.417
0.979,-0.008,5.087,352.784,159.864,4.596
0.999,-0.012,5.078,352.42,161.42,4.451
1.039,-0.013,5.058,351.207,163.887,3.882
1.057,-0.01,5.05,353.217,164.778,3.428
1.094,0,5.033,353.582,166.966,3.524
1.104,0.001,5.029,352.785,167.534,3.352
1.139,0.004,5.014,352.629,170.028,2.907
1.184,0.009,4.996,352.167,174.154,4.069
1.202,0.009,4.99,352.276,175.816,4.434
1.24,0.007,4.977,352.06,179.076,4.726
1.27,0.006,4.969,352.422,181.277,4.754
1.291,0.004,4.964,352.269,183.05,4.734
1.347,-0.001,4.952,351.973,187.651,4.421
1.371,-0.001,4.948,352.461,189.542,4.292
1.419,0,4.941,352.786,193.956,3.696
1.445,0.002,4.938,353.676,196.285,3.05
1.506,0.013,4.929,354.547,201.898,2.862
1.518,0.014,4.928,354.179,202.604,3.18
1.55,0.019,4.926,353.501,204.585,3.235
1.59,0.021,4.923,352.506,207.398,3.317
1.618,0.021,4.925,353.315,209.609,3.035
1.635,0.021,4.926,353.305,210.756,3.313
1.66,0.019,4.93,353.228,212.519,3.54
1.684,0.017,4.935,352.597,213.808,3.779
1.699,0.015,4.939,352.766,214.391,4.021
1.754,0.006,4.956,353.78,216.28,4.048
1.763,0.005,4.959,354.097,216.621,3.998
1.779,0.002,4.964,354.05,217.398,3.806
1.826,-0.016,4.981,353.41,220.269,4.191
1.857,-0.019,4.992,356.013,224.002,4.105
1.871,-0.018,4.997,355.737,225.815,4.89
1.877,-0.016,4.998,355.602,227.144,5.171
1.917,-0.001,5.005,357.839,235.766,5.314
1.931,0.003,5.005,356.608,238.256,5.209
1.944,0.004,5.005,355.783,240.539,5.041
1.98,0.005,4.999,355.892,246.268,5.002
2.001,0.006,4.991,355.397,249.677,4.297
2.016,0.005,4.985,355.262,252.127,3.705
2.035,0.006,4.973,354.237,256.036,3.195
2.062,0.006,4.952,354.375,261.183,1.96
2.08,0.008,4.934,354.288,264.135,1.245
2.095,0.009,4.917,354.864,266.277,1.195
2.102,0.01,4.908,353.79,268.651,1.51
2.123,0.009,4.887,353.727,273.273,1.858
2.131,0.009,4.879,354.818,275.381,1.628
2.14,0.013,4.869,355.082,277.952,1.746
2.145,0.013,4.866,354.72,279.041,1.62
2.149,0.015,4.86,354.381,281.898,1.52
2.153,0.016,4.853,354.055,285.183,1.43
2.155,0.015,4.848,354.49,288.339,1.27
2.154,0.015,4.845,354.624,290.449,1.044
2.151,0.016,4.844,354.102,292.238,1.018
2.148,0.015,4.844,353.521,293.677,0.891
2.142,0.015,4.844,353.444,296.999,0.631
2.137,0.017,4.847,352.356,298.437,0.418
2.135,0.016,4.848,351.684,299.031,0.369
2.129,0.014,4.85,351.556,301.733,359.372
2.124,0.015,4.852,351.665,303.939,359.31
2.123,0.016,4.853,351.123,304.411,359.25
2.118,0.015,4.855,350.108,306.013,359.086
2.108,0.016,4.86,349.144,310.095,358.993
2.107,0.015,4.861,349.083,310.677,359.047
2.105,0.015,4.862,349.141,311.852,359.087
2.099,0.016,4.863,347.885,314.078,359.539
2.092,0.017,4.862,347.285,317.128,359.928
2.09,0.017,4.861,347.178,317.482,0.049
2.089,0.018,4.859,346.984,318.391,0.077
2.084,0.019,4.851,346.458,320.53,359.926
2.08,0.019,4.843,344.935,321.712,0.13
2.074,0.018,4.828,343.331,323.546,0.275
2.072,0.016,4.823,343.147,324.001,0.225
2.063,0.017,4.781,342.398,324.947,0.431
2.062,0.017,4.774,342.028,324.796,0.341
2.057,0.017,4.744,340.618,324.258,0.266
2.055,0.017,4.727,340.79,324.221,0.008
2.055,0.017,4.7,340.809,324.013,359.743
2.055,0.018,4.663,340.561,322.188,359.535
2.055,0.019,4.645,340.366,321.05,359.294
2.055,0.02,4.618,340.027,319.356,358.979
2.059,0.025,4.566,337.028,313.981,0.46
2.06,0.025,4.55,335.796,312.097,0.83
2.062,0.026,4.535,334.654,310.373,0.532
2.066,0.026,4.502,333.391,305.833,0.873
2.071,0.025,4.475,333.502,299.423,2.296
2.072,0.024,4.465,333.711,296.528,2.37
2.074,0.022,4.456,333.807,293.191,3.064
2.078,0.022,4.436,333.961,284.678,4.11
2.079,0.023,4.433,334.23,283.475,4.298
2.08,0.023,4.43,334.26,282.261,4.467
2.085,0.022,4.424,334.414,277.481,5.164
2.092,0.021,4.421,334.771,271.306,5.495
2.093,0.021,4.422,334.698,269.173,5.703
2.095,0.021,4.423,334.74,267.154,5.675
2.099,0.022,4.429,334.609,263.188,5.259
2.102,0.022,4.438,335.008,258.695,4.579
2.102,0.021,4.441,335.182,257.905,4.422
2.104,0.02,4.445,335.425,256.109,4.336
2.106,0.019,4.456,336.503,252.362,4.319
2.107,0.019,4.479,337.803,244.801,5.161
2.106,0.019,4.486,337.996,242.463,5.583
2.104,0.02,4.498,338.214,239.459,5.391
2.101,0.02,4.505,338.725,237.845,5.462
2.098,0.021,4.516,339.054,235.584,5.286
2.095,0.021,4.524,339.175,234.003,5.436
2.09,0.02,4.538,339.751,231.496,5.358
2.084,0.018,4.553,341.131,229.454,5.276
2.075,0.015,4.569,343.008,227.14,5.099
2.075,0.015,4.569,343.008,227.14,5.099
2.065,0.01,4.588,345.294,224.793,4.515
2.06,0.008,4.596,346.546,224.08,3.955
2.057,0.005,4.601,347.486,223.653,3.714
2.057,0.005,4.601,347.486,223.653,3.714
2.052,0,4.615,349.315,222.732,4.091
2.049,-0.001,4.621,349.634,222.398,4.272
2.046,-0.004,4.629,350.75,221.992,4.268
2.045,-0.005,4.632,350.783,221.406,3.819
2.044,-0.006,4.629,350.514,220.325,4.549
2.044,-0.006,4.629,350.506,220.205,4.653
2.043,-0.005,4.628,350.489,220.071,4.766
2.044,-0.004,4.62,349.941,220.148,4.78
2.041,-0.005,4.614,350.105,220.905,4.521
2.041,-0.005,4.614,350.105,220.905,4.521
2.041,-0.005,4.609,350.439,221.732,4.466
2.04,-0.005,4.604,350.523,222.514,4.3
2.04,-0.004,4.598,350.611,223.313,4.366
2.039,-0.004,4.594,350.499,223.876,4.207
2.035,-0.004,4.587,350.513,224.85,3.881
2.034,-0.004,4.584,350.375,224.942,3.758
2.032,-0.003,4.581,350.241,225.042,3.815
2.032,-0.003,4.581,350.241,225.042,3.815
2.029,-0.001,4.575,349.881,225.33,3.58
2.028,0,4.573,349.654,225.337,3.553
2.028,0,4.571,349.457,225.379,3.481
2.027,0.001,4.568,349.389,225.482,3.44
2.027,0.002,4.563,349.342,226.006,3.279
2.027,0.002,4.563,349.342,226.006,3.279
2.027,0.002,4.561,349.211,226.155,3.401
2.027,0.003,4.558,349.241,226.341,3.383
2.027,0.004,4.554,348.949,226.484,3.241
2.027,0.004,4.55,348.786,226.372,3.639
2.028,0.004,4.547,348.799,226.33,3.637
2.028,0.004,4.542,348.974,225.991,3.925
2.03,0.003,4.533,350.271,225.171,4.075
2.031,0.002,4.526,350.678,224.498,4.08
2.032,0,4.515,351.51,223.51,3.949
2.033,-0.003,4.51,352.753,223.13,4.117
2.034,-0.004,4.508,353.037,223.153,3.967
2.035,-0.005,4.502,353.367,222.909,4.114
2.037,-0.011,4.493,354.413,223.156,4.393
2.038,-0.013,4.49,354.913,223.467,4.329
2.038,-0.016,4.485,355.607,223.978,4.236
2.04,-0.018,4.482,355.561,224.562,4.358
2.042,-0.023,4.478,355.441,225.508,4.382
2.042,-0.027,4.475,355.661,225.524,4.737
2.042,-0.028,4.473,355.799,225.541,4.699
2.043,-0.03,4.471,355.98,225.583,4.338
2.043,-0.033,4.47,356.38,225.462,4.023
2.043,-0.033,4.47,356.38,225.462,4.023
2.044,-0.035,4.469,355.77,225.156,3.819
2.045,-0.039,4.47,355.764,224.67,3.987
2.045,-0.044,4.474,356.063,224.445,3.962
2.045,-0.046,4.475,355.754,224.486,3.771
2.045,-0.047,4.476,355.533,224.507,3.587
2.047,-0.054,4.481,354.183,224.266,3.088
2.049,-0.059,4.485,353.187,223.714,2.752
2.05,-0.06,4.486,353.292,223.594,2.805
2.052,-0.06,4.49,353.305,223.408,2.795
2.054,-0.057,4.494,353.001,223.395,2.879
2.056,-0.053,4.499,352.588,223.559,2.939
2.056,-0.053,4.499,352.588,223.559,2.939
2.058,-0.047,4.506,351.469,224.367,3.222
2.059,-0.041,4.511,351.515,225.638,3.258
2.059,-0.038,4.514,351.543,226.428,3.442
2.06,-0.029,4.519,351.294,228.227,3.262
2.061,-0.024,4.521,351.076,228.682,3.262
2.06,-0.023,4.522,350.959,228.796,3.307
2.061,-0.02,4.525,350.846,229.472,3.257
2.06,-0.016,4.53,350.82,230.554,3.085
2.06,-0.015,4.532,350.832,231.044,3.2
2.06,-0.014,4.533,350.813,231.177,3.108
2.06,-0.013,4.537,350.748,231.49,3.18
2.062,-0.014,4.539,350.857,231.428,3.09
2.062,-0.014,4.539,350.973,231.292,3.149
2.064,-0.015,4.545,351.069,230.549,3.332
2.065,-0.016,4.548,351.128,230.176,3.544
2.067,-0.016,4.552,351.06,229.842,3.624
2.068,-0.016,4.556,351.042,229.252,4.093
2.068,-0.016,4.557,351.038,229.051,4.221
2.069,-0.018,4.56,351.248,228.207,4.545
2.071,-0.019,4.563,351.78,227.122,4.574
2.073,-0.02,4.566,352.267,226.192,4.654
2.075,-0.021,4.567,352.638,225.327,4.605
2.078,-0.023,4.57,353.771,223.862,4.688
2.08,-0.024,4.571,354.326,223.184,4.574
2.08,-0.024,4.571,354.326,223.184,4.574
2.08,-0.024,4.571,354.326,223.184,4.574
2.08,-0.024,4.571,354.326,223.184,4.574
2.09,-0.028,4.576,355.639,221.415,5.118
2.093,-0.03,4.577,355.432,221.723,4.631
2.096,-0.032,4.575,357.473,223.003,4.281
2.096,-0.032,4.575,357.473,223.003,4.281
2.098,-0.032,4.575,357.399,223.323,4.923
2.098,-0.032,4.575,357.399,223.323,4.923
2.1,-0.033,4.57,357.294,223.531,4.81
2.1,-0.033,4.567,357.401,223.402,4.535
2.1,-0.033,4.567,357.401,223.402,4.535
2.099,-0.032,4.562,357.55,223.43,4.055
2.098,-0.031,4.558,357.796,223.654,3.952
2.097,-0.03,4.557,357.828,223.74,3.817
2.096,-0.029,4.554,357.883,223.944,3.81
2.095,-0.028,4.552,357.504,223.938,3.783
2.094,-0.027,4.55,357.262,223.86,3.757
2.092,-0.025,4.548,356.716,223.71,3.579
2.09,-0.024,4.546,356.498,223.521,3.402
2.089,-0.024,4.545,356.449,223.463,3.231
2.086,-0.023,4.543,356.365,223.396,2.762
2.084,-0.022,4.542,356.354,223.428,2.74
2.082,-0.021,4.54,356.422,223.496,2.617
2.078,-0.019,4.538,356.386,223.585,2.625
2.075,-0.017,4.536,356.245,223.565,2.672
2.073,-0.017,4.534,356.147,223.429,2.611
2.072,-0.017,4.533,356.117,223.263,2.567
2.069,-0.017,4.531,356.239,222.863,2.718
2.069,-0.017,4.531,356.207,222.809,2.681
2.067,-0.017,4.529,356.107,222.576,2.587
2.067,-0.017,4.529,356.107,222.576,2.587
2.066,-0.018,4.529,356.177,222.532,2.194
2.066,-0.019,4.529,356.247,222.59,2.187
2.065,-0.019,4.529,356.359,222.747,2.317
2.065,-0.019,4.529,356.359,222.747,2.317
2.065,-0.019,4.529,356.299,222.81,2.421
2.065,-0.02,4.532,356.272,223.568,2.696
2.064,-0.021,4.536,356.008,224.556,2.811
2.064,-0.021,4.536,356.008,224.556,2.811
2.064,-0.02,4.538,355.717,224.954,2.674
2.063,-0.02,4.545,354.579,226.135,2.879
2.063,-0.019,4.547,354.24,226.555,2.651
2.062,-0.018,4.55,353.527,227.164,2.418
2.062,-0.018,4.555,352.711,228.08,2.246
2.062,-0.018,4.558,352.387,228.973,2.202
2.062,-0.017,4.56,352.304,229.579,2.207
2.062,-0.016,4.563,351.941,230.561,2.054
2.062,-0.015,4.565,351.418,231.707,1.968
2.061,-0.014,4.567,350.8,232.961,1.584
2.061,-0.014,4.568,350.049,234.225,1.417
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
2.062,-0.013,4.567,349.64,235.159,1.221
