Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z
-0.234,-0.006,4.716,331.052,244.375,358.899
-0.234,-0.006,4.716,331.052,244.375,358.899
-0.234,-0.006,4.716,331.052,244.375,358.899
-0.234,-0.006,4.716,331.052,244.375,358.899
-0.376,0.011,4.691,333.155,242.112,358.424
-0.376,0.011,4.691,333.155,242.112,358.424
-0.376,0.011,4.691,333.155,242.112,358.424
-0.437,0.014,4.687,334.93,240.767,357.737
-0.437,0.014,4.687,334.93,240.767,357.737
-0.546,0.006,4.696,335.356,235.903,357.739
-0.546,0.006,4.696,335.356,235.903,357.739
-0.546,0.006,4.696,335.356,235.903,357.739
-0.546,0.006,4.696,335.356,235.903,357.739
-0.546,0.006,4.696,335.356,235.903,357.739
-0.618,0.001,4.716,334.908,229.322,359.511
-0.756,0.01,4.76,337.579,215.855,1.229
-0.756,0.01,4.76,337.579,215.855,1.229
-0.756,0.01,4.76,337.579,215.855,1.229
-0.858,0.007,4.768,340.475,206.285,359.707
-0.883,0.003,4.766,340.029,202.637,0.098
-0.883,0.003,4.766,340.029,202.637,0.098
-0.883,0.003,4.766,340.029,202.637,0.098
-0.883,0.003,4.766,340.029,202.637,0.098
-0.931,-0.003,4.741,340.253,197.811,0.191
-0.969,0.006,4.717,342.783,195.042,0.793
-0.969,0.006,4.717,342.783,195.042,0.793
-0.969,0.006,4.717,342.783,195.042,0.793
-1.006,0.008,4.693,346.474,189.966,0.746
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.013,0.008,4.69,346.48,188.899,0.674
-1.079,0.004,4.677,349.556,179.194,1.274
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.157,0.002,4.672,352.355,172.074,1.439
-1.217,-0.007,4.666,355.155,158.97,0.937
-1.217,-0.007,4.666,355.155,158.97,0.937
-1.217,-0.007,4.666,355.155,158.97,0.937
-1.217,-0.007,4.666,355.155,158.97,0.937
-1.217,-0.007,4.666,355.155,158.97,0.937
-1.154,-0.013,4.674,358.119,145.429,1.322
-1.154,-0.013,4.674,358.119,145.429,1.322
-1.114,-0.011,4.683,358.75,141.134,1.393
-1.114,-0.011,4.683,358.75,141.134,1.393
-1.114,-0.011,4.683,358.75,141.134,1.393
-1.051,-0.007,4.698,358.876,135.908,1.437
-1.051,-0.007,4.698,358.876,135.908,1.437
-1.051,-0.007,4.698,358.876,135.908,1.437
-0.985,-0.001,4.722,358.898,129.117,0.106
-0.985,-0.001,4.722,358.898,129.117,0.106
-0.91,-0.004,4.746,356.372,121.414,358.925
-0.91,-0.004,4.746,356.372,121.414,358.925
-0.851,-0.008,4.756,0.12,117.326,0.009
-0.813,-0.012,4.757,1.108,115.698,1.129
-0.813,-0.012,4.757,1.108,115.698,1.129
-0.813,-0.012,4.757,1.108,115.698,1.129
-0.781,-0.017,4.755,1.903,114.917,1.372
-0.686,-0.028,4.741,1.826,109.918,1.687
-0.686,-0.028,4.741,1.826,109.918,1.687
-0.686,-0.028,4.741,1.826,109.918,1.687
-0.686,-0.028,4.741,1.826,109.918,1.687
-0.575,-0.016,4.719,358.956,104.628,1.375
-0.575,-0.016,4.719,358.956,104.628,1.375
-0.492,-0.012,4.709,356.749,98.803,3.069
-0.492,-0.012,4.709,356.749,98.803,3.069
-0.409,-0.015,4.71,358.898,94.272,3.121
-0.321,-0.022,4.717,358.125,92.951,2.847
-0.321,-0.022,4.717,358.125,92.951,2.847
-0.321,-0.022,4.717,358.125,92.951,2.847
-0.251,-0.029,4.73,355.924,94.046,1.704
-0.176,-0.023,4.745,355.958,97.246,-0.004
-0.176,-0.023,4.745,355.958,97.246,-0.004
-0.112,-0.01,4.75,353.776,100.879,359.518
-0.112,-0.01,4.75,353.776,100.879,359.518
-0.006,0.001,4.751,350.816,110.417,359.067
0.07,-0.004,4.744,352.062,115.277,359.618
0.12,-0.01,4.74,352.996,116.777,359.116
0.12,-0.01,4.74,352.996,116.777,359.116
0.169,-0.018,4.731,352.959,117.118,358.771
0.169,-0.018,4.731,352.959,117.118,358.771
0.238,-0.024,4.714,351.896,116.059,358.017
0.238,-0.024,4.714,351.896,116.059,358.017
0.38,-0.007,4.691,349.381,114.691,356.062
0.38,-0.007,4.691,349.381,114.691,356.062
0.427,-0.007,4.69,351.439,114.914,357.453
0.5,-0.015,4.696,352.221,115.005,358.712
0.5,-0.015,4.696,352.221,115.005,358.712
0.563,-0.024,4.707,352.559,114.917,359.221
0.563,-0.024,4.707,352.559,114.917,359.221
0.563,-0.024,4.707,352.559,114.917,359.221
0.683,-0.027,4.741,352.719,116.317,358.408
0.779,-0.013,4.76,352.207,120.402,358.487
0.779,-0.013,4.76,352.207,120.402,358.487
0.872,-0.013,4.767,353.487,128.691,358.687
0.872,-0.013,4.767,353.487,128.691,358.687
0.872,-0.013,4.767,353.487,128.691,358.687
0.985,-0.02,4.759,356.482,137.969,0.776
1.043,-0.029,4.747,356.403,142.742,0.558
1.043,-0.029,4.747,356.403,142.742,0.558
1.1,-0.035,4.732,355.501,149.089,0.217
1.1,-0.035,4.732,355.501,149.089,0.217
1.1,-0.035,4.732,355.501,149.089,0.217
1.177,-0.029,4.705,355.988,156.428,359.926
1.177,-0.029,4.705,355.988,156.428,359.926
1.177,-0.029,4.705,355.988,156.428,359.926
1.345,-0.02,4.669,354.633,171.462,1.445
1.345,-0.02,4.669,354.633,171.462,1.445
1.345,-0.02,4.669,354.633,171.462,1.445
1.345,-0.02,4.669,354.633,171.462,1.445
1.501,-0.033,4.669,354.217,185.809,1.122
1.501,-0.033,4.669,354.217,185.809,1.122
1.613,-0.019,4.676,355.49,192.041,1.422
1.613,-0.019,4.676,355.49,192.041,1.422
1.715,-0.013,4.665,354.226,198.139,359.925
1.715,-0.013,4.665,354.226,198.139,359.925
1.715,-0.013,4.665,354.226,198.139,359.925
1.804,-0.017,4.635,354.178,204.189,0.61
1.804,-0.017,4.635,354.178,204.189,0.61
1.804,-0.017,4.635,354.178,204.189,0.61
1.901,-0.033,4.576,353.312,207.291,356.715
1.901,-0.033,4.576,353.312,207.291,356.715
1.901,-0.033,4.576,353.312,207.291,356.715
1.991,-0.018,4.504,354.798,204.009,354.187
1.991,-0.018,4.504,354.798,204.009,354.187
2.095,-0.022,4.433,354.192,201.575,354.633
2.095,-0.022,4.433,354.192,201.575,354.633
2.095,-0.022,4.433,354.192,201.575,354.633
2.176,-0.037,4.387,355.089,202.318,353.595
2.176,-0.037,4.387,355.089,202.318,353.595
2.315,-0.031,4.311,358.368,205.331,352.643
2.315,-0.031,4.311,358.368,205.331,352.643
2.38,-0.02,4.259,355.942,206.084,354.796
2.38,-0.02,4.259,355.942,206.084,354.796
2.435,-0.024,4.201,357.95,208.921,357.413
2.435,-0.024,4.201,357.95,208.921,357.413
2.435,-0.024,4.201,357.95,208.921,357.413
2.48,-0.028,4.126,357.688,211.779,0.151
2.48,-0.028,4.126,357.688,211.779,0.151
2.48,-0.028,4.126,357.688,211.779,0.151
2.48,-0.028,4.126,357.688,211.779,0.151
2.48,-0.028,4.126,357.688,211.779,0.151
2.54,-0.024,3.864,356.857,215.412,0.667
2.54,-0.024,3.864,356.857,215.412,0.667
2.54,-0.024,3.864,356.857,215.412,0.667
2.54,-0.024,3.864,356.857,215.412,0.667
2.54,-0.024,3.864,356.857,215.412,0.667
2.609,-0.045,3.615,357.593,217.818,1.652
2.609,-0.045,3.615,357.593,217.818,1.652
2.609,-0.045,3.615,357.593,217.818,1.652
2.653,-0.026,3.464,0.731,222.371,1.435
2.653,-0.026,3.464,0.731,222.371,1.435
2.653,-0.026,3.464,0.731,222.371,1.435
2.653,-0.026,3.464,0.731,222.371,1.435
2.653,-0.026,3.464,0.731,222.371,1.435
2.666,-0.019,3.3,357.85,227.507,1.501
2.666,-0.019,3.3,357.85,227.507,1.501
2.666,-0.019,3.3,357.85,227.507,1.501
2.625,-0.036,3.083,356.244,230.653,1.306
2.625,-0.036,3.083,356.244,230.653,1.306
2.585,-0.02,2.93,355.326,229.479,0.41
2.585,-0.02,2.93,355.326,229.479,0.41
2.585,-0.02,2.93,355.326,229.479,0.41
2.585,-0.02,2.93,355.326,229.479,0.41
2.565,-0.026,2.821,357.934,229.119,2.285
2.565,-0.026,2.821,357.934,229.119,2.285
2.565,-0.026,2.821,357.934,229.119,2.285
2.565,-0.026,2.821,357.934,229.119,2.285
2.55,-0.045,2.577,359.618,231.788,1.186
2.55,-0.045,2.577,359.618,231.788,1.186
2.55,-0.045,2.577,359.618,231.788,1.186
2.55,-0.045,2.577,359.618,231.788,1.186
2.55,-0.045,2.577,359.618,231.788,1.186
2.538,-0.029,2.473,359.567,233.795,0.387
2.492,-0.027,2.292,358.929,236.791,0.636
2.492,-0.027,2.292,358.929,236.791,0.636
2.377,-0.028,2.058,358.257,238.372,1.691
2.377,-0.028,2.058,358.257,238.372,1.691
2.349,-0.022,1.99,355.717,236.986,1.897
2.349,-0.022,1.99,355.717,236.986,1.897
2.349,-0.022,1.99,355.717,236.986,1.897
2.302,-0.034,1.826,359.471,236.711,2.558
2.302,-0.034,1.826,359.471,236.711,2.558
2.302,-0.034,1.826,359.471,236.711,2.558
2.302,-0.034,1.826,359.471,236.711,2.558
2.271,-0.043,1.636,354.847,242.08,1.178
2.268,-0.04,1.623,356.278,243.38,0.598
2.268,-0.04,1.623,356.278,243.38,0.598
2.268,-0.04,1.623,356.278,243.38,0.598
2.268,-0.04,1.623,356.278,243.38,0.598
2.197,-0.007,1.412,351.971,268.933,1.879
2.167,-0.01,1.361,350.527,274.068,2.425
2.153,-0.012,1.341,349.941,275.795,2.188
2.153,-0.012,1.341,349.941,275.795,2.188
2.153,-0.012,1.341,349.941,275.795,2.188
2.067,-0.018,1.249,349.554,282.791,1.676
2.067,-0.018,1.249,349.554,282.791,1.676
2.032,-0.01,1.218,346.654,284.848,1.293
2.032,-0.01,1.218,346.654,284.848,1.293
1.968,-0.005,1.159,346.792,290.037,2.151
1.942,-0.005,1.137,346.256,292.427,2.454
1.889,-0.01,1.093,346.038,297.187,2.744
1.889,-0.01,1.093,346.038,297.187,2.744
1.824,-0.016,1.037,345.359,303.467,2.016
1.795,-0.018,1.012,344.923,306.414,1.907
1.795,-0.018,1.012,344.923,306.414,1.907
1.756,-0.018,0.977,346.494,310.14,1.114
1.756,-0.018,0.977,346.494,310.14,1.114
1.726,-0.013,0.951,347.843,313.313,0.776
1.64,-0.004,0.897,347.399,320.279,1.621
1.587,-0.001,0.873,347.284,324.033,3.242
1.587,-0.001,0.873,347.284,324.033,3.242
1.494,-0.011,0.846,347.994,328.956,4.587
1.494,-0.011,0.846,347.994,328.956,4.587
1.462,-0.015,0.842,347.297,330.397,4.874
1.462,-0.015,0.842,347.297,330.397,4.874
1.462,-0.015,0.842,347.297,330.397,4.874
1.462,-0.015,0.842,347.297,330.397,4.874
1.314,-0.024,0.844,347.002,335.352,3.318
1.23,-0.016,0.853,347.17,336.676,3.316
1.23,-0.016,0.853,347.17,336.676,3.316
1.1,-0.014,0.868,347.723,342.858,4.019
1.1,-0.014,0.868,347.723,342.858,4.019
1.064,-0.018,0.87,347.847,346.01,3.603
1,-0.024,0.872,348.311,350.145,3.339
0.901,-0.032,0.87,349.147,352.918,2.862
0.901,-0.032,0.87,349.147,352.918,2.862
0.84,-0.029,0.867,352.635,353.67,1.91
0.793,-0.02,0.867,353.391,353.009,1.955
0.793,-0.02,0.867,353.391,353.009,1.955
0.7,-0.015,0.872,354.221,348.182,2.004
0.7,-0.015,0.872,354.221,348.182,2.004
0.613,-0.015,0.882,355.19,344.264,2.293
0.544,-0.019,0.896,355.256,342.763,2.692
0.544,-0.019,0.896,355.256,342.763,2.692
0.451,-0.032,0.923,355.429,340.949,3.324
0.451,-0.032,0.923,355.429,340.949,3.324
0.451,-0.032,0.923,355.429,340.949,3.324
0.451,-0.032,0.923,355.429,340.949,3.324
0.373,-0.041,0.951,355.697,337.898,3.629
0.373,-0.041,0.951,355.697,337.898,3.629
0.373,-0.041,0.951,355.697,337.898,3.629
0.123,-0.024,1.014,356.522,326.232,4.853
0.123,-0.024,1.014,356.522,326.232,4.853
0.123,-0.024,1.014,356.522,326.232,4.853
0.123,-0.024,1.014,356.522,326.232,4.853
0.123,-0.024,1.014,356.522,326.232,4.853
-0.118,-0.04,1.007,356.908,324.123,5.16
-0.118,-0.04,1.007,356.908,324.123,5.16
-0.118,-0.04,1.007,356.908,324.123,5.16
-0.254,-0.01,1.005,356.021,323.069,5.167
-0.254,-0.01,1.005,356.021,323.069,5.167
-0.254,-0.01,1.005,356.021,323.069,5.167
-0.254,-0.01,1.005,356.021,323.069,5.167
-0.31,0.002,1.004,356.761,322.919,5.455
-0.31,0.002,1.004,356.761,322.919,5.455
-0.31,0.002,1.004,356.761,322.919,5.455
-0.31,0.002,1.004,356.761,322.919,5.455
-0.3,-0.004,1.005,356.875,328.981,3.986
-0.3,-0.004,1.005,356.875,328.981,3.986
-0.3,-0.004,1.005,356.875,328.981,3.986
-0.156,-0.024,0.994,356.757,335.063,2.911
-0.156,-0.024,0.994,356.757,335.063,2.911
0.014,-0.047,0.976,348.76,338.195,4.017
0.014,-0.047,0.976,348.76,338.195,4.017
0.014,-0.047,0.976,348.76,338.195,4.017
0.014,-0.047,0.976,348.76,338.195,4.017
0.136,-0.032,0.949,348.812,338.634,4.458
0.136,-0.032,0.949,348.812,338.634,4.458
0.136,-0.032,0.949,348.812,338.634,4.458
0.136,-0.032,0.949,348.812,338.634,4.458
0.136,-0.032,0.949,348.812,338.634,4.458
0.136,-0.032,0.949,348.812,338.634,4.458
0.268,-0.015,0.891,350.463,342.813,4.953
0.268,-0.015,0.891,350.463,342.813,4.953
0.268,-0.015,0.891,350.463,342.813,4.953
0.347,-0.02,0.782,347.328,343.946,4.585
0.347,-0.02,0.782,347.328,343.946,4.585
0.395,-0.009,0.681,349.06,350.234,4.622
0.395,-0.009,0.681,349.06,350.234,4.622
0.424,-0.003,0.633,345.446,349.003,3.695
0.424,-0.003,0.633,345.446,349.003,3.695
0.424,-0.003,0.633,345.446,349.003,3.695
0.443,-0.004,0.585,348.019,348.386,3.889
0.443,-0.004,0.585,348.019,348.386,3.889
0.463,-0.008,0.552,347.262,347.446,4.801
0.463,-0.008,0.552,347.262,347.446,4.801
0.463,-0.008,0.552,347.262,347.446,4.801
0.463,-0.008,0.552,347.262,347.446,4.801
0.488,-0.004,0.51,344.734,347.334,6.555
0.488,-0.004,0.51,344.734,347.334,6.555
0.488,-0.004,0.51,344.734,347.334,6.555
0.479,0.002,0.449,339.121,350.845,7.29
0.479,0.002,0.449,339.121,350.845,7.29
0.479,0.002,0.449,339.121,350.845,7.29
0.479,0.002,0.449,339.121,350.845,7.29
0.479,0.002,0.449,339.121,350.845,7.29
0.391,-0.004,0.378,336.919,349.293,6.954
0.303,-0.004,0.335,336.018,349.352,5.843
0.303,-0.004,0.335,336.018,349.352,5.843
0.303,-0.004,0.335,336.018,349.352,5.843
0.259,-0.002,0.318,334.627,351.268,5.357
0.259,-0.002,0.318,334.627,351.268,5.357
0.259,-0.002,0.318,334.627,351.268,5.357
0.227,0.003,0.305,334.405,356.792,4.117
0.227,0.003,0.305,334.405,356.792,4.117
0.227,0.003,0.305,334.405,356.792,4.117
0.227,0.003,0.305,334.405,356.792,4.117
0.227,0.003,0.305,334.405,356.792,4.117
0.227,0.003,0.305,334.405,356.792,4.117
0.161,-0.007,0.282,334.903,6.339,8.821
0.111,-0.015,0.257,337.312,2.04,9.454
0.111,-0.015,0.257,337.312,2.04,9.454
0.097,-0.016,0.247,336.993,1.265,9.951
0.097,-0.016,0.247,336.993,1.265,9.951
0.095,-0.017,0.242,337.223,2.599,10.147
0.095,-0.017,0.242,337.223,2.599,10.147
0.095,-0.017,0.242,337.223,2.599,10.147
0.096,-0.017,0.238,337.171,4.495,8.534
0.096,-0.017,0.238,337.171,4.495,8.534
0.092,-0.019,0.233,336.879,5.904,7.295
0.092,-0.019,0.233,336.879,5.904,7.295
0.092,-0.019,0.233,336.879,5.904,7.295
0.092,-0.019,0.233,336.879,5.904,7.295
0.092,-0.019,0.233,336.879,5.904,7.295
0.084,-0.02,0.231,337.034,5.395,7.546
0.084,-0.02,0.231,337.034,5.395,7.546
0.084,-0.02,0.231,337.034,5.395,7.546
0.084,-0.02,0.231,337.034,5.395,7.546
0.065,-0.023,0.223,336.7,359.254,10.281
0.065,-0.023,0.223,336.7,359.254,10.281
0.065,-0.023,0.223,336.7,359.254,10.281
0.065,-0.023,0.223,336.7,359.254,10.281
0.065,-0.023,0.223,336.7,359.254,10.281
0.06,-0.024,0.224,335.892,0.653,10.74
0.06,-0.024,0.224,335.892,0.653,10.74
0.06,-0.024,0.224,335.892,0.653,10.74
0.06,-0.024,0.224,335.892,0.653,10.74
0.06,-0.024,0.224,335.892,0.653,10.74
0.063,-0.024,0.231,336.241,0.225,10.176
0.063,-0.024,0.231,336.241,0.225,10.176
0.063,-0.024,0.231,336.241,0.225,10.176
0.063,-0.024,0.231,336.241,0.225,10.176
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.066,-0.025,0.24,337.163,0.871,9.303
0.071,-0.026,0.249,338.559,1.262,8.431
0.071,-0.026,0.249,338.559,1.262,8.431
0.071,-0.026,0.252,339.202,0.874,8.048
0.071,-0.026,0.252,339.202,0.874,8.048
0.071,-0.026,0.252,339.202,0.874,8.048
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.076,-0.026,0.253,340.047,2.3,7.333
0.084,-0.027,0.254,341.06,3.272,6.135
0.084,-0.027,0.254,341.06,3.272,6.135
0.084,-0.027,0.254,341.06,3.272,6.135
0.084,-0.027,0.254,341.06,3.272,6.135
0.084,-0.027,0.254,341.06,3.272,6.135
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.087,-0.029,0.254,341.849,4.554,5.646
0.06,-0.029,0.3,342.009,2.627,3.174
0.058,-0.029,0.3,342.095,2.719,3.113
0.057,-0.03,0.3,342.295,2.83,3.572
0.057,-0.03,0.3,342.44,2.901,3.559
0.058,-0.03,0.301,342.49,2.84,3.607
0.058,-0.031,0.301,342.635,2.793,3.594
0.06,-0.031,0.302,342.836,3.136,3.674
0.06,-0.03,0.302,342.856,3.339,3.772
0.061,-0.03,0.302,342.574,3.763,3.736
0.063,-0.03,0.301,342.451,4.104,3.785
0.066,-0.029,0.298,341.724,5.286,3.547
0.07,-0.027,0.293,340.371,6.466,3.173
0.071,-0.027,0.29,339.855,6.711,3.382
0.075,-0.024,0.28,337.695,7.305,3.555
0.078,-0.023,0.275,336.616,7.201,4.228
0.085,-0.019,0.264,333.467,6.789,4.391
0.096,-0.011,0.253,329.899,5.193,5.642
0.114,-0.01,0.239,327.325,4.408,2.773
0.114,-0.01,0.239,327.325,4.408,2.773
0.128,-0.009,0.225,326.433,4.126,0.392
0.128,-0.009,0.225,326.433,4.126,0.392
0.167,-0.004,0.195,323.862,7.034,351.97
0.185,-0.008,0.175,324.061,8.967,349.553
0.208,-0.008,0.154,323.821,10.442,348.42
0.216,-0.008,0.142,324.671,9.281,350.055
0.222,-0.009,0.134,325.275,7.728,351.16
0.232,-0.01,0.122,325.703,6.519,351.914
0.238,-0.01,0.105,326.281,5.114,352.893
0.24,-0.005,0.095,319.222,4.693,353.104
0.24,-0.008,0.078,323.033,2.223,354.367
0.236,-0.011,0.065,325.171,1.387,355.291
0.233,-0.016,0.059,326.412,1.47,356.096
0.224,-0.017,0.043,329.001,359.67,358.109
0.219,-0.017,0.039,328.625,359.537,358.391
0.209,-0.021,0.029,328.814,359.931,359.244
0.195,-0.026,0.021,330.162,0.228,359.588
0.189,-0.028,0.018,330.301,0.333,0.098
0.168,-0.029,0.007,331.685,1.243,0.41
0.155,-0.027,0.002,330.99,1.828,0.822
0.142,-0.03,-0.004,331.635,2.284,0.325
0.142,-0.03,-0.004,331.635,2.284,0.325
0.133,-0.03,-0.003,330.937,2.936,1.523
0.133,-0.03,-0.003,330.937,2.936,1.523
0.114,-0.034,-0.011,338.719,1.396,3.167
0.114,-0.034,-0.011,338.719,1.396,3.167
0.101,-0.035,-0.013,339.924,0.949,4.915
0.101,-0.035,-0.013,339.924,0.949,4.915
0.095,-0.035,-0.015,340.995,1.979,5.105
0.095,-0.035,-0.015,340.995,1.979,5.105
0.093,-0.036,-0.017,342.678,2.865,4.501
0.094,-0.04,-0.018,344.742,4.11,3.571
0.094,-0.04,-0.018,344.742,4.11,3.571
0.094,-0.04,-0.018,344.742,4.11,3.571
0.095,-0.046,-0.017,349.16,4.547,2.506
0.096,-0.046,-0.016,349.748,4.919,1.571
0.096,-0.046,-0.016,349.748,4.919,1.571
0.096,-0.046,-0.016,349.748,4.919,1.571
0.096,-0.046,-0.016,349.748,4.919,1.571
0.095,-0.047,-0.015,350.107,4.578,1.957
0.095,-0.047,-0.015,350.107,4.578,1.957
0.095,-0.047,-0.015,350.107,4.578,1.957
0.093,-0.046,-0.011,349.499,3.779,2.001
0.093,-0.046,-0.011,349.499,3.779,2.001
0.093,-0.046,-0.011,349.499,3.779,2.001
0.093,-0.046,-0.011,349.499,3.779,2.001
0.094,-0.042,-0.003,347.243,5.421,1.486
0.094,-0.042,-0.003,347.243,5.421,1.486
0.094,-0.042,-0.003,347.243,5.421,1.486
0.094,-0.042,-0.003,347.243,5.421,1.486
0.095,-0.041,-0.001,346.756,4.952,1.458
0.095,-0.041,-0.001,346.756,4.952,1.458
0.091,-0.041,-0.001,347.046,3.356,2.035
0.091,-0.041,-0.001,347.046,3.356,2.035
0.091,-0.041,-0.001,347.046,3.356,2.035
0.091,-0.041,-0.001,347.046,3.356,2.035
